1.59391	-1.09021	0.524256	-0.782145	0.252193	-0.0167132	0.109481	0.0673563	-0.0628366
1.30893	-1.16202	0.386772	-0.547832	0.37112	-0.236668	0.084291	0.0285647	0.0774737
1.33821	-1.29111	0.544481	-0.440062	0.265738	-0.152682	-0.116638	0.112958	0.0819433
1.46956	-1.33053	0.679731	-0.629538	0.392904	-0.249285	-0.00720252	0.00150392	0.149238
1.51998	-1.34496	0.774842	-0.850893	0.692912	-0.486631	0.204517	-0.151548	0.165142
1.64167	-1.34164	0.717489	-0.862726	0.79465	-0.601883	0.303047	-0.228101	0.221771
1.51399	-1.239	0.50486	-0.669699	0.639212	-0.605857	0.351846	-0.151741	0.17354
1.53902	-1.29175	0.631337	-0.764601	0.639669	-0.60711	0.37314	-0.0861317	0.108604
1.50328	-1.2212	0.471779	-0.602426	0.421309	-0.390118	0.271446	-0.056214	0.108838
1.3841	-1.20922	0.440667	-0.585519	0.432457	-0.43864	0.331002	-0.18507	0.217944
1.46406	-1.22791	0.470766	-0.724029	0.64426	-0.43733	0.253246	-0.239499	0.26325
1.54242	-1.18524	0.354693	-0.584867	0.42444	-0.197993	0.0742474	-0.0347213	0.152202
1.54382	-1.24326	0.38504	-0.556214	0.45041	-0.250869	0.0828686	0.117792	0.0165636
1.38764	-1.23429	0.428824	-0.56955	0.571321	-0.47831	0.100475	0.0346794	0.149016
1.40059	-1.1973	0.392143	-0.598506	0.487158	-0.251686	-0.012417	-0.0195388	0.203314
1.54176	-1.2598	0.514076	-0.637683	0.408288	-0.187057	0.0233452	-8.97186e-05	0.14193
1.52534	-1.34075	0.638465	-0.693671	0.488949	-0.275434	0.140931	-0.061667	0.105274
1.49539	-1.29833	0.505486	-0.56667	0.484842	-0.213027	-0.0742057	0.00665178	0.157449
1.38672	-1.25547	0.385382	-0.497541	0.558591	-0.295154	-0.00427565	-0.0659194	0.176945
1.41736	-1.3515	0.631139	-0.657298	0.539711	-0.357581	0.0716932	0.00911803	0.117293
1.457	-1.30288	0.625142	-0.696528	0.457197	-0.258497	0.0505238	-0.07683	0.205651
1.53431	-1.39547	0.863092	-0.975115	0.655923	-0.470885	0.400902	-0.19135	0.115546
1.57572	-1.29903	0.588348	-0.656465	0.542887	-0.521883	0.461679	-0.240775	0.127888
1.67386	-1.1873	0.462858	-0.608491	0.376102	-0.371179	0.286807	-0.0110788	0.0552225
1.56936	-1.20431	0.623412	-0.760385	0.405173	-0.260845	0.159778	0.0556733	-0.0113244
1.49482	-1.24921	0.760117	-0.854112	0.590909	-0.401279	0.231227	-0.120951	0.0542629
1.44766	-1.28079	0.677543	-0.643825	0.485273	-0.355593	0.189975	-0.0740089	0.013045
1.33075	-1.2677	0.577317	-0.542301	0.420376	-0.38275	0.153992	0.0102989	0.0453557
1.28912	-1.2388	0.430807	-0.476306	0.322212	-0.17911	0.0448225	0.101244	-0.000864102
1.45913	-1.07951	0.383202	-0.593235	0.26633	-0.152156	0.108743	0.052637	0.0156627
1.57022	-1.15425	0.496193	-0.8062	0.672084	-0.55955	0.284689	-0.126394	0.196508
1.45465	-1.25747	0.61666	-0.824657	0.661384	-0.571007	0.421066	-0.249101	0.206286
1.47504	-1.19731	0.451276	-0.661552	0.536351	-0.489475	0.409385	-0.0952616	0.0488758
1.534	-1.01688	0.193848	-0.60829	0.437644	-0.288925	0.191733	0.0535545	0.0414122
1.54262	-1.1589	0.289885	-0.492876	0.38277	-0.16955	0.0275119	0.0360174	0.0878273
1.51976	-1.32808	0.479526	-0.520549	0.46139	-0.230916	0.0991774	-0.0890865	0.131301
1.55021	-1.2273	0.40024	-0.532226	0.45046	-0.329422	0.157272	-0.0837276	0.16806
1.49099	-1.09993	0.384194	-0.692468	0.494203	-0.29835	0.158167	-0.0366669	0.0962949
1.44747	-1.15724	0.493195	-0.729143	0.593338	-0.414834	0.188793	-0.0724953	0.0999231
1.52204	-1.21531	0.497341	-0.733992	0.771258	-0.630843	0.285788	-0.274971	0.3022
1.64269	-1.15897	0.387314	-0.606955	0.561956	-0.513	0.252949	-0.142167	0.221713
2.25264	-1.50425	1.17154	-1.03667	0.635659	-0.645666	0.509702	-0.190067	0.0627381
2.46088	-1.51672	1.42083	-1.25649	0.775917	-0.742199	0.583299	-0.301756	0.0403661
1.7974	-1.27069	0.853351	-0.91184	0.549541	-0.46231	0.339894	0.0345068	-0.129055
1.54996	-1.28502	0.661795	-0.655091	0.461056	-0.467334	0.434381	-0.0565757	-0.0915827
1.73321	-1.25286	0.530772	-0.51284	0.273706	-0.336407	0.280763	-0.0413615	0.0611631
1.94335	-1.30004	0.721745	-0.710144	0.342758	-0.279336	0.156631	-0.0616411	0.133074
2.37788	-1.21842	0.812296	-1.08935	0.724714	-0.686214	0.506615	-0.381778	0.334873
2.35474	-1.20721	0.722987	-0.967335	0.651833	-0.677435	0.518301	-0.369008	0.332647
3.55371	-1.22636	0.733509	-1.00479	0.801891	-0.736094	0.57489	-0.382445	0.243421
5.10653	-1.30086	0.75234	-1.12223	1.02996	-0.743868	0.562073	-0.359142	0.191807
3.70889	-1.35868	0.837816	-1.1757	1.06466	-0.798954	0.628252	-0.368297	0.188993
2.56375	-1.44994	0.955504	-1.08195	0.909009	-0.816326	0.755822	-0.43885	0.174803
2.36314	-1.37074	0.969154	-1.09493	0.772932	-0.666146	0.472517	-0.148306	0.0722251
2.02451	-1.10132	0.525587	-0.782482	0.623344	-0.477499	0.281841	-0.066832	0.00873607
2.48544	-1.24648	0.730205	-0.976498	0.862578	-0.802018	0.539422	-0.273455	0.170098
2.49263	-1.40783	0.936267	-1.13073	1.06413	-0.998358	0.658323	-0.354535	0.23666
1.93085	-1.32266	0.673747	-0.785834	0.709569	-0.644122	0.331898	-0.178151	0.21751
1.85638	-1.39245	0.818509	-0.83867	0.537152	-0.45375	0.295811	-0.0899906	0.124741
2.14866	-1.10629	0.635211	-0.876117	0.23213	-0.392673	0.451094	0.0273104	0.0323578
2.0139	-1.11614	0.550225	-0.805889	0.274363	-0.387078	0.392765	0.096035	-0.00170699
1.7932	-1.16765	0.532393	-0.73932	0.479935	-0.456552	0.326152	-0.0827782	0.110831
2.13183	-1.07499	0.709403	-0.949742	0.634318	-0.793213	0.571262	-0.3898	0.297521
2.71885	-1.11891	0.761146	-1.06194	0.703793	-0.772598	0.582026	-0.415596	0.327875
2.41161	-1.17162	0.689536	-1.08053	0.751994	-0.657058	0.512186	-0.321097	0.281131
2.40898	-0.985337	0.454712	-1.05857	0.693407	-0.590186	0.525007	-0.37638	0.341295
2.29348	-0.968429	0.475067	-0.959159	0.563706	-0.627412	0.501585	-0.424794	0.441337
1.69487	-1.236	0.574913	-0.706202	0.427817	-0.471252	0.440612	-0.320824	0.293788
1.5096	-1.32596	0.652464	-0.77021	0.541445	-0.508174	0.447237	-0.191432	0.156318
1.89499	-1.22652	0.579451	-0.838838	0.584591	-0.46374	0.451729	-0.255295	0.169821
2.97535	-0.89008	0.482886	-1.07034	0.63924	-0.610719	0.546988	-0.316679	0.222615
3.10649	-0.783885	0.436743	-1.0705	0.543692	-0.588574	0.508804	-0.270986	0.228248
1.95905	-0.926805	0.456186	-0.934861	0.574542	-0.531003	0.37633	-0.2408	0.22768
2.04413	-1.66714	1.31644	-1.192	0.921925	-0.648799	0.572576	-0.402708	0.10126
3.43568	-1.9114	1.88882	-1.74498	1.40671	-1.07265	0.939431	-0.673591	0.171069
2.94204	-1.86926	1.65205	-1.50153	1.25452	-1.01379	0.936097	-0.678701	0.221575
1.79585	-1.45064	0.661995	-0.769217	0.809965	-0.521715	0.293041	-0.132921	0.110733
1.73112	-1.29202	0.549975	-0.814047	0.701186	-0.433041	0.295955	-0.190126	0.184442
1.62984	-1.23432	0.602913	-0.897734	0.562207	-0.452874	0.464694	-0.181087	0.137323
1.52227	-1.28017	0.618389	-0.836359	0.647041	-0.508742	0.397619	-0.190049	0.153127
1.54371	-1.21724	0.48124	-0.667856	0.44625	-0.34282	0.254417	-0.0589461	0.107415
1.56315	-1.2728	0.555906	-0.591334	0.32692	-0.376033	0.326991	-0.0582124	0.0904105
1.51022	-1.31815	0.632784	-0.753709	0.616652	-0.510528	0.330031	-0.127105	0.131806
1.51985	-1.23428	0.467845	-0.66646	0.448074	-0.295349	0.227319	-0.022365	0.0791122
1.57659	-1.31734	0.458933	-0.44846	0.499597	-0.426939	0.103183	0.109394	0.0249142
1.56762	-1.19968	0.401524	-0.409293	0.351871	-0.256346	-0.00672482	0.136495	-0.0126912
1.49439	-1.21169	0.458923	-0.544183	0.422259	-0.288383	0.038236	0.0239375	0.103608
1.37675	-1.23935	0.560132	-0.607411	0.431534	-0.264916	0.119768	-0.157531	0.159129
1.45538	-1.21718	0.377166	-0.422659	0.27534	-0.191569	0.164095	-0.099873	0.11627
1.5613	-1.2046	0.371581	-0.435867	0.209961	-0.126352	0.0749424	0.0500644	0.0632278
1.71678	-1.17628	0.319881	-0.43652	0.202165	0.0484385	-0.115107	0.175393	-0.0161181
1.80209	-1.15294	0.305716	-0.482418	0.384765	-0.264519	0.013107	0.134842	0.0627193
1.8527	-1.1644	0.296979	-0.512392	0.534557	-0.362138	0.0268444	0.0608637	0.121803
1.63774	-1.13698	0.409086	-0.569345	0.358164	-0.27231	0.102718	0.102635	0.0118757
1.44283	-1.04732	0.393065	-0.522349	0.270634	-0.226059	0.0886651	0.195558	-0.138612
1.54247	-1.07427	0.380593	-0.390937	0.177245	-0.0980928	0.00502281	0.103242	-0.0906043
1.51642	-1.10024	0.436873	-0.462322	0.151144	-0.143002	-0.00908733	0.0415194	0.0895617
1.54546	-1.1869	0.500765	-0.639286	0.380931	-0.14203	0.0850431	-0.121364	0.125489
1.54014	-1.10688	0.392262	-0.632692	0.476344	-0.267306	0.251703	-0.249452	0.140228
1.62963	-1.02426	0.194313	-0.534969	0.454425	-0.375807	0.338494	-0.147991	0.100058
1.63195	-1.22256	0.326167	-0.409527	0.409929	-0.453272	0.342867	-0.114978	0.123985
1.61005	-1.31528	0.508521	-0.524625	0.467828	-0.400376	0.259208	-0.160327	0.168003
1.66684	-1.30896	0.552817	-0.669332	0.618845	-0.516764	0.327826	-0.128552	0.125733
1.62528	-1.28804	0.574981	-0.684798	0.602806	-0.595074	0.345316	-0.106302	0.152907
1.63389	-1.20324	0.426266	-0.516252	0.408019	-0.36939	0.253401	-0.0550841	0.0589793
1.58209	-1.14591	0.28695	-0.347324	0.221998	-0.247946	0.167004	0.000158267	0.0666771
1.60752	-1.17237	0.36523	-0.527588	0.460723	-0.363425	0.20194	-0.153036	0.190176
1.5637	-1.31107	0.540051	-0.60351	0.488759	-0.303016	0.164943	-0.0973994	0.124437
1.43697	-1.32764	0.63631	-0.686711	0.426114	-0.148834	0.0734021	0.00137105	0.0286999
1.50112	-1.23462	0.547015	-0.742941	0.530782	-0.349655	0.162133	-0.018693	0.10792
1.58614	-1.1504	0.466971	-0.691015	0.465377	-0.385355	0.215448	-0.00325335	0.0848649
1.38037	-1.20674	0.538828	-0.527554	0.36651	-0.378213	0.157774	0.021962	0.0385822
1.2826	-1.27251	0.543978	-0.544178	0.354678	-0.31393	0.251426	0.00289394	-0.0181289
1.4458	-1.23381	0.527626	-0.68212	0.49338	-0.331779	0.29095	-0.0570937	-0.00544847
1.32384	-1.16296	0.552623	-0.715529	0.408765	-0.300064	0.348617	-0.0518803	-0.0781988
1.31059	-1.20234	0.538852	-0.589576	0.301034	-0.274586	0.281147	-0.142785	0.0924252
1.46546	-1.08027	0.471644	-0.609875	0.0696727	-0.0876636	0.168896	-0.0313355	0.105638
1.44297	-1.21709	0.622772	-0.737652	0.311721	-0.234105	0.144596	0.00750136	0.106583
1.60154	-1.28852	0.740052	-0.919955	0.593589	-0.453462	0.317598	-0.0987922	0.112879
1.55405	-1.21039	0.50649	-0.620744	0.377702	-0.163531	0.0395851	0.0377488	0.0362873
1.50667	-1.10406	0.322363	-0.577118	0.499289	-0.300208	0.124316	-0.0700707	0.1086
1.58828	-1.06826	0.312912	-0.592568	0.417036	-0.235277	0.173209	-0.0671664	0.0690588
1.6148	-1.16811	0.308403	-0.393731	0.240789	-0.133797	0.0576914	0.115271	-0.0196974
1.57037	-1.17284	0.304442	-0.397287	0.294872	-0.191253	0.0893317	-0.0183765	0.097179
1.58873	-1.2159	0.498491	-0.709752	0.540576	-0.307542	0.21238	-0.135703	0.121502
3.1045	-1.44461	0.980414	-1.08177	0.956552	-0.736293	0.656841	-0.485825	0.161134
4.81549	-1.53364	1.13711	-1.23082	1.12717	-0.902949	0.855642	-0.620513	0.182953
2.87772	-1.49435	0.991566	-1.08082	0.974571	-0.724569	0.68772	-0.428638	0.082625
1.55046	-1.22734	0.575073	-0.702366	0.443006	-0.218419	0.102373	-0.0190032	0.0518839
1.54079	-1.23379	0.644474	-0.82007	0.537909	-0.464528	0.309881	-0.121277	0.149533
1.57013	-1.13967	0.528743	-0.826635	0.642376	-0.547902	0.260601	-0.14059	0.225615
1.53018	-1.17245	0.454277	-0.688323	0.545556	-0.313745	0.0232596	0.0208814	0.133847
1.55003	-1.18623	0.448292	-0.577592	0.407601	-0.211454	0.0685049	-0.107743	0.161481
1.5235	-1.0217	0.274664	-0.452288	0.250478	-0.0961863	0.0241224	-0.0962743	0.126055
1.49351	-1.02776	0.225024	-0.409894	0.300988	-0.0671948	-0.0496127	-0.0132822	0.0468947
1.52941	-1.12111	0.336851	-0.593636	0.493759	-0.201854	-0.0129505	-0.00822071	0.113915
1.60753	-1.16683	0.375991	-0.590489	0.60415	-0.31958	-0.0241919	0.0130005	0.121271
1.51712	-1.16051	0.385114	-0.517117	0.356888	-0.210807	0.0250188	0.063418	0.0610238
1.57128	-1.21358	0.476264	-0.630959	0.388522	-0.187084	0.071549	0.129012	-0.0324106
1.54234	-1.19613	0.477311	-0.717963	0.47114	-0.276169	0.155873	0.101385	-0.013145
1.42375	-1.24948	0.514735	-0.628249	0.517615	-0.432328	0.25064	-0.0581887	0.0886822
1.40581	-1.25972	0.565686	-0.630099	0.463275	-0.291885	0.16222	-0.0472168	0.0408624
1.21943	-1.24237	0.463045	-0.610789	0.336669	-0.160088	0.212606	0.00890702	-0.00498919
1.35158	-1.24931	0.49089	-0.569196	0.248868	-0.176603	0.183117	-0.00504119	0.0793508
1.53069	-1.30097	0.553149	-0.638047	0.499211	-0.339268	0.165228	-0.0191658	0.0823639
1.51042	-1.22602	0.496798	-0.723864	0.622828	-0.476908	0.210266	-0.035948	0.134835
1.65471	-1.24021	0.509224	-0.656034	0.471015	-0.360892	0.145655	0.0782839	0.0543699
1.5782	-1.32	0.506441	-0.457367	0.459632	-0.354442	0.143566	-0.0515726	0.0757181
1.50524	-1.3285	0.412809	-0.437536	0.597784	-0.417752	0.143767	-0.113819	0.144721
1.41612	-1.17511	0.445538	-0.738288	0.612014	-0.51588	0.346208	-0.202946	0.230279
1.38804	-1.22656	0.557681	-0.685751	0.280743	-0.185421	0.135958	-0.03512	0.161463
1.53247	-1.1487	0.439494	-0.592515	0.252653	-0.148426	0.0365396	-0.0380383	0.200489
1.65219	-1.12412	0.368278	-0.528772	0.272727	-0.171862	0.0860463	-0.102194	0.201667
1.72543	-1.14748	0.330473	-0.574952	0.338107	-0.117099	0.249869	-0.183364	0.107353
2.1366	-0.76412	0.00352005	-0.6435	0.42082	-0.257364	0.173283	-0.231706	0.301615
1.90279	-0.728994	-0.105061	-0.544433	0.487884	-0.285799	0.0536081	-0.28853	0.41469
1.46188	-1.00209	0.268514	-0.528544	0.356871	-0.329872	0.121378	0.00922559	0.110994
1.74845	-0.946778	0.380296	-0.732518	0.395543	-0.322173	0.138905	-0.0139345	0.106593
2.55353	-0.769864	0.34371	-0.770157	0.300548	-0.316602	0.128351	0.0123382	0.0755687
1.96152	-0.891612	0.270166	-0.681054	0.264059	-0.257212	0.112177	0.0817553	0.107157
1.54418	-1.19075	0.431014	-0.494001	0.36149	-0.325677	0.134335	-0.0267781	0.112738
1.5357	-1.17486	0.47959	-0.617529	0.558829	-0.476554	0.197868	-0.182363	0.218017
1.66269	-1.17427	0.455197	-0.624618	0.414344	-0.289873	0.0544075	0.0456565	0.121354
1.67869	-1.31029	0.602634	-0.626025	0.336096	-0.195417	0.122368	0.0919656	-0.0199729
1.45773	-1.29012	0.515731	-0.502385	0.420911	-0.181358	0.0307801	0.00169756	0.00646801
1.4109	-1.1605	0.245677	-0.409994	0.462992	-0.120589	-0.154207	0.232887	-0.0895826
1.44602	-1.14192	0.472514	-0.736768	0.578499	-0.318161	0.101202	0.0265201	0.0254911
1.30071	-1.18572	0.612491	-0.717292	0.371189	-0.176346	0.0553959	0.0767851	-0.0331585
1.40585	-1.25932	0.606997	-0.714468	0.433297	-0.232885	0.112995	0.130191	-0.0741848
1.52193	-1.31044	0.593811	-0.635024	0.380089	-0.175488	0.108931	0.15594	-0.114767
1.5751	-1.48889	0.792522	-0.706889	0.526449	-0.303287	0.290165	-0.160812	0.0572474
1.75172	-1.32107	0.631117	-0.733915	0.649581	-0.616718	0.615299	-0.39968	0.183948
1.69932	-1.23748	0.466501	-0.597903	0.572037	-0.553899	0.554255	-0.272015	0.0803335
1.43294	-1.36942	0.461578	-0.398459	0.4184	-0.345806	0.27264	-0.00149189	-0.0318962
1.49787	-1.25105	0.454918	-0.555033	0.473549	-0.297545	0.167936	-0.0411467	0.0609766
1.57092	-1.28459	0.544134	-0.626652	0.543304	-0.353321	0.265446	-0.208843	0.142141
1.52221	-1.28223	0.529994	-0.665902	0.606723	-0.430268	0.381022	-0.196773	0.0819833
1.61755	-1.40788	0.638881	-0.679171	0.6516	-0.403786	0.294482	-0.0702567	-0.0143539
1.59489	-1.48571	0.861013	-0.676463	0.414033	-0.310166	0.23449	-0.1185	0.0878905
1.70037	-1.31863	0.63566	-0.546765	0.30754	-0.394239	0.283635	-0.0267512	0.0639293
1.75698	-1.31112	0.615913	-0.630466	0.487932	-0.538266	0.265546	0.113576	0.000369699
1.7871	-1.36593	0.704181	-0.657664	0.407289	-0.184742	-0.0543952	0.242816	-0.0864044
1.66918	-1.42487	0.692633	-0.529827	0.227455	0.139913	-0.280513	0.298676	-0.115647
1.7743	-1.44568	0.748557	-0.839335	0.762429	-0.305152	0.0123499	0.0762964	-0.00154985
1.69103	-1.40622	0.563166	-0.621396	0.812681	-0.478444	0.0885718	0.00916931	0.0432853
1.52115	-1.36363	0.546293	-0.538673	0.44113	-0.249106	0.183582	0.0309235	-0.0352723
1.66391	-1.32743	0.569225	-0.55494	0.409558	-0.300683	0.251037	-0.080325	0.0436893
1.78469	-1.30538	0.507273	-0.623166	0.569499	-0.445614	0.383992	-0.11625	0.0325599
1.72439	-1.30332	0.450054	-0.602582	0.58267	-0.313538	0.24376	-0.0272844	-0.0270147
1.69308	-1.36571	0.682342	-0.755652	0.814466	-0.558961	0.290669	-0.126978	0.028641
1.72339	-1.28339	0.545757	-0.648706	0.689615	-0.543441	0.229019	-0.0594897	0.0777358
1.70546	-1.23442	0.365341	-0.401812	0.278562	-0.14543	-0.0222276	0.123286	0.042299
1.85806	-1.34096	0.500798	-0.419531	0.266187	-0.0166699	-0.0587004	-0.0605589	0.131344
1.88045	-1.42356	0.591903	-0.633281	0.680808	-0.279163	0.0944232	-0.227754	0.198735
1.57564	-1.39182	0.583848	-0.768135	0.906254	-0.543617	0.406858	-0.458977	0.270643
1.52814	-1.36229	0.519139	-0.614925	0.721613	-0.396329	0.27305	-0.240757	0.110983
1.65757	-1.36006	0.581507	-0.54416	0.519984	-0.368396	0.200773	-0.0530661	0.040297
1.70543	-1.38279	0.652367	-0.531512	0.426085	-0.258615	0.0315004	0.0254214	0.0541819
1.69251	-1.53354	0.772687	-0.577848	0.579468	-0.38502	0.0550009	0.157794	-0.0579936
1.64593	-1.53806	0.846198	-0.723955	0.591688	-0.300519	0.0959481	0.0912624	-0.0576164
1.55962	-1.43415	0.792273	-0.733132	0.606159	-0.418803	0.133649	-0.00465555	0.0610074
1.78923	-1.35454	0.638689	-0.761541	0.740912	-0.499319	0.191201	-0.0733696	0.122357
1.79628	-1.33145	0.541523	-0.668191	0.60887	-0.325867	0.200883	-0.165478	0.142179
1.72541	-1.4622	0.754681	-0.773087	0.692834	-0.393806	0.183289	-0.00255682	0.00296624
1.77252	-1.52381	0.793532	-0.631452	0.540291	-0.311058	0.0953022	0.113298	-0.0704206
1.79962	-1.54895	0.758551	-0.554417	0.596912	-0.483266	0.276894	-0.0657748	0.0245973
1.96483	-1.36871	0.493389	-0.484763	0.51865	-0.311484	0.0990537	-0.00577885	0.062095
1.8813	-1.36569	0.650191	-0.667705	0.580946	-0.359478	0.127796	-0.17244	0.209305
1.88294	-1.30991	0.612801	-0.666209	0.589948	-0.464603	0.341013	-0.374745	0.276653
1.82225	-1.33245	0.633186	-0.716791	0.703181	-0.574928	0.443881	-0.354962	0.204393
1.68001	-1.39111	0.696825	-0.733994	0.796084	-0.610103	0.352818	-0.182372	0.0771078
1.83267	-1.47639	0.951342	-0.926774	0.735042	-0.593336	0.43021	-0.266623	0.148694
1.93882	-1.48953	0.810392	-0.648862	0.511238	-0.444711	0.40698	-0.361276	0.219291
1.69932	-1.47497	0.62154	-0.438261	0.474044	-0.373143	0.212347	-0.124262	0.10704
1.55008	-1.30988	0.490535	-0.412768	0.42678	-0.313469	0.13701	-0.212913	0.202614
1.56397	-1.18462	0.50384	-0.44463	0.404577	-0.331704	0.173931	-0.133115	0.0470601
1.60867	-1.38251	0.693246	-0.468253	0.378291	-0.283801	0.168166	-0.0023787	-0.0564969
1.86383	-1.40019	0.663046	-0.521657	0.492629	-0.363899	0.227822	-0.122413	0.0367345
1.89843	-1.36322	0.649836	-0.584177	0.372471	-0.266108	0.17641	0.0127706	0.00888631
1.7952	-1.57231	0.926656	-0.695495	0.603958	-0.547744	0.276012	-0.0649821	0.0795046
1.73074	-1.5879	0.799202	-0.411074	0.483294	-0.523223	0.266501	-0.131078	0.109449
1.72843	-1.58123	0.818105	-0.472027	0.407801	-0.323637	0.162523	-0.0234421	0.0185746
1.78775	-1.54354	0.81535	-0.671969	0.559743	-0.175659	-0.0382562	0.113202	-0.0513532
1.79052	-1.38454	0.576777	-0.548674	0.442352	-0.0937635	-0.0403797	0.0591718	-0.00266294
1.91347	-1.41818	0.5957	-0.551781	0.51628	-0.171072	-0.00349221	-0.0287089	0.0659537
2.01013	-1.28019	0.397949	-0.508484	0.580736	-0.284014	0.160148	-0.104155	0.0435747
