193	23.000643	0.066706	0.022013
194	22.776583	0.059910	0.031447
195	22.831005	0.064278	0.031447
196	22.839188	0.064107	0.025157
197	22.917578	0.063135	0.031447
198	22.829512	0.059154	0.044025
199	23.061455	0.079450	0.028302
200	23.468348	0.082655	0.037736
201	23.430159	0.075718	0.040881
202	22.849049	0.068838	0.040881
203	23.073643	0.087535	0.034591
204	23.217424	0.082313	0.037736
205	23.408525	0.081968	0.037736
206	23.315987	0.079220	0.037736
207	22.895828	0.076172	0.037736
208	23.057495	0.083822	0.037736
209	23.310139	0.080511	0.040881
210	23.407539	0.076399	0.040881
211	23.014017	0.068958	0.040881
212	22.842648	0.074734	0.034591
213	23.099220	0.078691	0.037736
214	23.311024	0.071500	0.037736
215	23.264988	0.065156	0.044025
216	22.780590	0.061872	0.044025
217	22.728483	0.060747	0.037736
218	22.633633	0.042430	0.028302
219	22.692390	0.039549	0.034591
220	22.644684	0.042666	0.028302
221	22.630747	0.043126	0.031447
222	22.675350	0.046977	0.028302
223	22.697510	0.044068	0.031447
224	22.652168	0.043986	0.022013
225	22.642868	0.044536	0.025157
226	22.675179	0.045966	0.022013
227	22.647926	0.042867	0.025157
228	22.630379	0.044408	0.028302
229	22.672348	0.046215	0.025157
230	22.649292	0.043167	0.025157
231	22.633400	0.043332	0.022013
232	22.659727	0.046445	0.018868
233	22.640263	0.042032	0.025157
234	22.622520	0.040322	0.022013
235	22.625900	0.041680	0.018868
236	22.616756	0.036496	0.025157
237	22.614122	0.036106	0.028302
238	22.634094	0.040674	0.018868
239	22.618557	0.037610	0.025157
240	22.612776	0.036145	0.022013
241	22.613886	0.035120	0.018868
242	22.625832	0.037287	0.031447
243	22.642397	0.044092	0.044025
244	22.701471	0.047144	0.031447
245	22.643223	0.045459	0.037736
246	22.698284	0.053164	0.047170
247	22.769825	0.051234	0.056604
248	22.713057	0.049851	0.047170
249	22.738462	0.053690	0.059748
250	22.747776	0.050490	0.069182
251	22.780386	0.051551	0.047170
252	22.671194	0.049342	0.056604
253	22.743977	0.056507	0.059748
254	22.784052	0.053325	0.069182
255	22.762047	0.051728	0.059748
256	22.669743	0.049360	0.056604
257	22.714266	0.054147	0.066038
258	22.725315	0.050907	0.075472
259	22.775499	0.051509	0.047170
260	22.711008	0.047964	0.066038
261	22.634693	0.044111	0.078616
262	22.626076	0.042172	0.066038
263	22.623241	0.037919	0.069182
264	22.613140	0.035054	0.056604
265	22.609091	0.032674	0.072327
266	22.609095	0.032760	0.037736
267	22.609276	0.032380	0.047170
268	22.609072	0.032240	0.069182
269	22.609730	0.032643	0.044025
270	22.610449	0.033815	0.031447
271	22.609766	0.033082	0.047170
272	22.609564	0.032682	0.044025
273	22.609404	0.032864	0.040881
274	22.609207	0.032719	0.044025
275	22.610109	0.033196	0.031447
276	22.609425	0.032615	0.047170
277	22.609682	0.033231	0.028302
278	22.609596	0.032388	0.062893
279	22.609205	0.032711	0.031447
280	22.624233	0.035363	0.050314
281	22.611446	0.034931	0.088050
282	22.609665	0.033005	0.078616
283	22.610342	0.033981	0.044025
284	22.611666	0.033090	0.044025
285	22.612356	0.033847	0.053459
286	22.611944	0.035121	0.040881
287	22.610365	0.033717	0.040881
288	22.610544	0.034541	0.025157
289	22.610807	0.034207	0.018868
290	22.613983	0.034401	0.025157
291	22.610519	0.033852	0.018868
292	22.610262	0.033724	0.037736
293	22.610018	0.033296	0.031447
294	22.610031	0.032838	0.025157
295	22.609509	0.032809	0.037736
296	22.610088	0.033610	0.028302
297	22.611132	0.033975	0.031447
298	22.609686	0.033339	0.031447
299	22.610146	0.033745	0.018868
300	22.609655	0.032999	0.047170
301	22.609673	0.032685	0.053459
302	22.610352	0.033168	0.053459
303	22.610098	0.033245	0.047170
304	22.611185	0.033957	0.040881
305	22.612513	0.034472	0.040881
306	22.610729	0.033787	0.034591
307	22.610807	0.034066	0.040881
308	22.610878	0.034049	0.034591
309	22.609879	0.033255	0.040881
310	22.609541	0.033517	0.047170
311	22.611675	0.034369	0.034591
312	22.612286	0.034383	0.022013
313	22.610746	0.033461	0.031447
314	22.609610	0.034096	0.025157
315	22.612307	0.033946	0.044025
316	22.610445	0.034418	0.028302
317	22.612890	0.034746	0.031447
318	22.610897	0.033947	0.034591
319	22.612020	0.036119	0.031447
320	22.616650	0.035019	0.022013
321	22.610765	0.034916	0.018868
322	22.614679	0.036158	0.025157
323	22.627417	0.036645	0.028302
324	22.613716	0.035754	0.018868
325	22.619286	0.037907	0.025157
326	22.630476	0.038117	0.022013
327	22.616400	0.036667	0.022013
328	22.619907	0.037602	0.025157
329	22.630537	0.039096	0.022013
330	22.623425	0.037082	0.034591
331	22.623915	0.038950	0.031447
332	22.623043	0.037799	0.022013
333	22.630297	0.039890	0.028302
334	22.629143	0.038988	0.018868
335	22.623215	0.038823	0.025157
336	22.615505	0.037588	0.022013
337	22.648949	0.041443	0.025157
338	22.621326	0.038650	0.031447
339	22.651423	0.046820	0.031447
340	22.678831	0.042085	0.018868
341	22.627323	0.041872	0.034591
342	22.660891	0.044600	0.037736
343	22.635622	0.039817	0.028302
344	22.637817	0.046642	0.047170
345	22.697187	0.044947	0.031447
346	22.618109	0.039979	0.040881
347	22.646090	0.045963	0.034591
348	22.646769	0.039994	0.044025
349	22.629513	0.040110	0.047170
350	22.632303	0.037486	0.044025
351	22.612270	0.035367	0.069182
352	22.611595	0.035158	0.037736
353	22.609365	0.032570	0.062893
354	22.609600	0.033011	0.037736
355	22.609051	0.032937	0.044025
356	22.609085	0.032312	0.047170
357	22.609465	0.032821	0.034591
358	22.609070	0.032163	0.069182
359	22.609127	0.032431	0.034591
360	22.609552	0.032581	0.044025
361	22.611227	0.033972	0.018868
362	22.609367	0.032917	0.031447
363	22.611223	0.033488	0.037736
364	22.629683	0.037066	0.084906
365	22.624445	0.040239	0.091195
366	22.624214	0.036412	0.028302
367	22.632244	0.038033	0.034591
368	22.643202	0.043339	0.040881
369	22.771811	0.052448	0.047170
370	22.731974	0.050577	0.028302
371	22.753237	0.053808	0.040881
372	22.832134	0.053938	0.044025
373	22.747549	0.054712	0.031447
374	22.934631	0.069632	0.034591
375	23.045057	0.064568	0.044025
376	22.733072	0.057193	0.047170
377	22.826189	0.067062	0.053459
378	22.975626	0.060998	0.050314
379	22.711515	0.053740	0.037736
380	22.817545	0.063111	0.047170
381	22.822567	0.054955	0.050314
382	22.758505	0.053741	0.031447
383	22.712523	0.051888	0.050314
384	22.643991	0.044179	0.053459
385	22.682970	0.043099	0.044025
386	22.625002	0.040694	0.050314
387	22.644478	0.045288	0.040881
388	22.660883	0.043714	0.037736
389	22.704865	0.043653	0.047170
390	22.620770	0.041391	0.037736
391	22.648085	0.047663	0.028302
392	22.652613	0.043053	0.031447
393	22.669233	0.041621	0.047170
394	22.616022	0.038273	0.025157
395	22.615511	0.039377	0.028302
396	22.632055	0.040378	0.025157
397	22.641031	0.039698	0.022013
398	22.621067	0.038033	0.034591
399	22.616922	0.040079	0.028302
400	22.632029	0.040839	0.025157
401	22.637121	0.038961	0.025157
402	22.625614	0.038594	0.025157
403	22.620684	0.040393	0.022013
404	22.635151	0.040374	0.022013
405	22.621477	0.037962	0.025157
406	22.620262	0.040804	0.022013
407	22.631811	0.040346	0.018868
408	22.621033	0.038165	0.025157
409	22.638252	0.042923	0.028302
410	22.712116	0.047438	0.031447
411	22.648300	0.043296	0.044025
412	22.678375	0.051227	0.040881
413	22.699715	0.044656	0.037736
414	22.627949	0.043002	0.025157
415	22.671770	0.046842	0.044025
416	22.627556	0.039925	0.022013
417	22.635244	0.045475	0.040881
418	22.707876	0.044152	0.025157
419	22.639795	0.042689	0.040881
420	22.693310	0.046220	0.031447
421	22.621853	0.040624	0.031447
422	22.652967	0.047091	0.028302
423	22.619719	0.039082	0.034591
424	22.615332	0.038181	0.047170
425	22.610209	0.033527	0.031447
426	22.612745	0.035288	0.028302
427	22.611954	0.034040	0.037736
428	22.611811	0.035247	0.012579
429	22.630157	0.038308	0.037736
430	22.619261	0.038524	0.025157
431	22.634460	0.044185	0.028302
432	22.639187	0.038751	0.031447
433	22.609928	0.033954	0.044025
434	22.609015	0.032175	0.066038
435	22.609894	0.033441	0.034591
436	22.609383	0.032532	0.047170
437	22.610371	0.033404	0.025157
438	22.610123	0.033168	0.018868
439	22.609148	0.032275	0.059748
440	22.609211	0.032391	0.081761
441	22.609219	0.032426	0.056604
442	22.609167	0.032465	0.075472
443	22.609056	0.032350	0.062893
444	22.612232	0.033169	0.066038
445	22.612551	0.034811	0.072327
446	22.618557	0.037136	0.031447
447	22.689022	0.043723	0.031447
448	22.616154	0.042681	0.022013
449	22.660534	0.043945	0.031447
450	22.626329	0.041015	0.040881
451	22.658310	0.048418	0.034591
452	22.670101	0.043562	0.044025
453	22.633932	0.042566	0.031447
454	22.662607	0.044232	0.044025
455	22.620625	0.039339	0.053459
456	22.632000	0.043494	0.034591
457	22.659275	0.042133	0.031447
458	22.628040	0.042004	0.053459
459	22.667509	0.043314	0.031447
460	22.634298	0.040459	0.031447
461	22.648285	0.042610	0.044025
462	22.621443	0.039294	0.025157
463	22.629307	0.042548	0.047170
464	22.619408	0.037914	0.040881
465	22.610893	0.035449	0.022013
466	22.620396	0.037198	0.025157
467	22.620621	0.037533	0.025157
468	22.624584	0.037044	0.031447
469	22.615852	0.036356	0.018868
470	22.615765	0.036069	0.031447
471	22.611448	0.034467	0.028302
472	22.614429	0.036347	0.028302
473	22.613569	0.035013	0.034591
474	22.630501	0.040796	0.034591
475	22.618738	0.038054	0.031447
476	22.623846	0.041441	0.047170
477	22.614119	0.035932	0.028302
478	22.621477	0.040835	0.040881
479	22.614883	0.035406	0.028302
480	22.623547	0.041199	0.053459
481	22.612131	0.034464	0.047170
482	22.619616	0.039676	0.059748
483	22.614744	0.035497	0.037736
484	22.617628	0.039305	0.053459
485	22.611986	0.035232	0.044025
486	22.618078	0.039238	0.053459
487	22.612057	0.036492	0.025157
488	22.616188	0.037407	0.040881
489	22.611042	0.034786	0.025157
490	22.611927	0.035501	0.028302
491	22.610865	0.034288	0.025157
492	22.611488	0.034998	0.028302
493	22.613037	0.034064	0.062893
494	22.609804	0.033690	0.034591
495	22.610640	0.033023	0.059748
496	22.609583	0.032994	0.031447
497	22.609764	0.032832	0.050314
498	22.609529	0.032895	0.053459
499	22.611506	0.034814	0.028302
500	22.611292	0.033409	0.025157
501	22.609865	0.033826	0.034591
502	22.609467	0.032941	0.047170
503	22.609751	0.032996	0.040881
504	22.610228	0.033402	0.053459
505	22.611237	0.034349	0.022013
506	22.609537	0.033370	0.047170
507	22.609570	0.032764	0.059748
508	22.609074	0.032523	0.069182
509	22.608944	0.032388	0.050314
510	22.609243	0.032743	0.069182
511	22.609438	0.032516	0.066038
512	22.609154	0.032285	0.075472
513	22.610422	0.033620	0.015723
514	22.609804	0.032994	0.025157
515	22.609663	0.033068	0.053459
516	22.609118	0.032207	0.091195
517	22.609283	0.032539	0.106918
518	22.609348	0.032657	0.094340
519	22.609354	0.032773	0.062893
520	22.609009	0.032277	0.091195
521	22.609169	0.032431	0.116352
522	22.608942	0.031942	0.106918
523	22.608999	0.032162	0.106918
524	22.609144	0.032349	0.031447
525	22.609264	0.032309	0.037736
526	22.609024	0.032127	0.056604
527	22.609081	0.032196	0.037736
528	22.609322	0.032434	0.040881
529	22.609110	0.032342	0.053459
530	22.610306	0.033334	0.028302
531	22.610245	0.033617	0.022013
532	22.610479	0.033400	0.028302
533	22.609795	0.032928	0.040881
534	22.609772	0.033399	0.050314
535	22.609444	0.033033	0.034591
536	22.608879	0.031913	0.084906
537	22.609377	0.032389	0.059748
538	22.609238	0.032369	0.059748
539	22.609333	0.032397	0.044025
540	22.609165	0.032469	0.062893
541	22.609745	0.033134	0.047170
542	22.609663	0.033123	0.044025
543	22.609716	0.033173	0.031447
544	22.609886	0.033361	0.040881
545	22.611910	0.034361	0.015723
546	22.612732	0.035446	0.015723
547	22.612782	0.035495	0.015723
548	22.611382	0.034716	0.015723
549	22.608963	0.032161	0.078616
550	22.609491	0.032692	0.072327
551	22.609013	0.032295	0.072327
552	22.609354	0.032216	0.084906
553	22.609579	0.032933	0.044025
554	22.609617	0.032610	0.053459
555	22.609426	0.032491	0.056604
556	22.609232	0.032189	0.075472
557	22.610123	0.032925	0.044025
558	22.609507	0.032439	0.091195
559	22.610180	0.033448	0.034591
560	22.611609	0.034869	0.015723
561	22.611595	0.034507	0.022013
562	22.610279	0.034087	0.015723
563	22.609276	0.033096	0.028302
564	22.608866	0.031884	0.113208
565	22.609034	0.032283	0.066038
566	22.609035	0.032172	0.050314
567	22.609015	0.032031	0.059748
568	22.609226	0.032312	0.050314
569	22.609728	0.032610	0.031447
570	22.609077	0.032080	0.037736
571	22.610075	0.032778	0.031447
572	22.609571	0.033072	0.031447
573	22.609270	0.033209	0.050314
574	22.609768	0.032966	0.047170
575	22.609186	0.032380	0.069182
576	22.610140	0.033119	0.025157
577	22.610666	0.033162	0.050314
578	22.609718	0.033477	0.037736
579	22.609606	0.032779	0.047170
580	22.609417	0.032473	0.053459
581	22.609005	0.032380	0.056604
582	22.609659	0.032682	0.066038
583	22.609566	0.033644	0.040881
584	22.611364	0.034762	0.022013
585	22.611116	0.035142	0.018868
586	22.610579	0.034227	0.012579
587	22.611778	0.035180	0.012579
588	22.612072	0.035649	0.012579
589	22.614799	0.037085	0.012579
590	22.613806	0.036644	0.012579
591	22.611992	0.034698	0.012579
592	22.612858	0.035504	0.012579
593	22.617819	0.036399	0.012579
594	22.616575	0.037377	0.012579
595	22.616692	0.037146	0.012579
596	22.612074	0.035176	0.012579
597	22.609941	0.033290	0.018868
598	22.609161	0.032550	0.031447
599	22.609171	0.032707	0.037736
600	22.609009	0.032252	0.056604
601	22.609131	0.032387	0.047170
602	22.609123	0.032191	0.053459
603	22.609150	0.032723	0.037736
604	22.609167	0.032714	0.034591
605	22.610619	0.033917	0.015723
606	22.610611	0.033939	0.015723
607	22.611225	0.034464	0.015723
608	22.610430	0.033784	0.015723
609	22.609259	0.032759	0.022013
610	22.609030	0.032315	0.059748
611	22.609306	0.032285	0.044025
612	22.608990	0.032290	0.053459
613	22.609180	0.032977	0.040881
614	22.610327	0.033796	0.022013
615	22.610033	0.034226	0.015723
616	22.609001	0.032747	0.047170
617	22.608969	0.031906	0.062893
618	22.608910	0.031898	0.072327
619	22.610479	0.034003	0.018868
620	22.611395	0.034424	0.012579
621	22.610544	0.034226	0.012579
622	22.610237	0.033450	0.025157
623	22.608921	0.032466	0.044025
624	22.608974	0.032039	0.053459
625	22.609022	0.031863	0.081761
626	22.608974	0.031837	0.069182
627	22.609137	0.032099	0.053459
628	22.609686	0.032766	0.053459
629	22.609865	0.033244	0.015723
630	22.611774	0.034258	0.015723
631	22.616076	0.037008	0.015723
632	22.618338	0.037795	0.015723
633	22.614689	0.037383	0.015723
634	22.610512	0.033823	0.015723
635	22.610214	0.033629	0.015723
636	22.610710	0.034077	0.015723
637	22.610460	0.033549	0.015723
638	22.609396	0.032957	0.018868
639	22.609047	0.032291	0.053459
640	22.608959	0.031932	0.078616
641	22.608936	0.032079	0.056604
642	22.610531	0.033245	0.012579
643	22.609331	0.033106	0.018868
644	22.609476	0.032463	0.066038
645	22.608971	0.031969	0.072327
646	22.608931	0.031905	0.091195
647	22.609005	0.031902	0.097484
648	22.610678	0.033673	0.015723
649	22.611162	0.035115	0.015723
650	22.611359	0.034645	0.015723
651	22.611513	0.034797	0.015723
652	22.610903	0.034413	0.015723
653	22.611586	0.034274	0.015723
654	22.611345	0.034185	0.015723
655	22.611084	0.033884	0.034591
656	22.614159	0.034581	0.040881
657	22.609953	0.033408	0.031447
658	22.610003	0.033609	0.047170
659	22.616915	0.037668	0.031447
660	22.623222	0.037154	0.031447
661	22.636488	0.037684	0.031447
662	22.613979	0.037102	0.044025
663	22.623978	0.041966	0.034591
664	22.645569	0.041985	0.037736
665	22.681982	0.041874	0.037736
666	22.617298	0.037699	0.040881
667	22.625698	0.043637	0.034591
668	22.668135	0.043516	0.037736
669	22.662020	0.040198	0.034591
670	22.622112	0.041765	0.044025
671	22.648758	0.043068	0.040881
672	22.676861	0.041364	0.034591
673	22.623158	0.040201	0.037736
674	22.662348	0.042742	0.044025
675	22.614073	0.036237	0.040881
676	22.619926	0.040891	0.047170
677	22.632914	0.036799	0.040881
678	22.613422	0.038147	0.050314
679	22.652754	0.039430	0.037736
680	22.611116	0.034656	0.044025
681	22.650188	0.039512	0.037736
682	22.611979	0.035373	0.044025
683	22.619555	0.036435	0.044025
684	22.610531	0.034103	0.040881
685	22.609644	0.032897	0.056604
686	22.610516	0.033661	0.025157
687	22.609116	0.032675	0.075472
688	22.608917	0.031944	0.081761
689	22.610046	0.033135	0.066038
690	22.610008	0.033665	0.015723
691	22.612103	0.034095	0.040881
692	22.609818	0.034207	0.059748
693	22.609715	0.032913	0.056604
694	22.610422	0.033438	0.056604
695	22.610729	0.034011	0.034591
696	22.609545	0.032839	0.059748
697	22.609863	0.033014	0.053459
698	22.610159	0.033233	0.056604
699	22.608973	0.032380	0.066038
700	22.609570	0.032774	0.059748
701	22.608974	0.031977	0.113208
702	22.608976	0.032344	0.072327
703	22.609091	0.032364	0.062893
704	22.609446	0.032467	0.066038
705	22.609684	0.032644	0.088050
706	22.609550	0.032888	0.044025
707	22.609304	0.032775	0.059748
708	22.609331	0.032456	0.053459
709	22.609211	0.032453	0.040881
710	22.609102	0.032635	0.072327
711	22.609205	0.032402	0.097484
712	22.609709	0.032733	0.066038
713	22.609100	0.032366	0.078616
714	22.609322	0.032579	0.072327
715	22.609215	0.032673	0.062893
716	22.609159	0.032475	0.059748
717	22.609758	0.032691	0.075472
718	22.609707	0.032785	0.050314
719	22.609056	0.032303	0.078616
720	22.609459	0.032438	0.066038
721	22.609453	0.032699	0.044025
722	22.609400	0.032483	0.094340
723	22.608963	0.032184	0.106918
724	22.609009	0.032006	0.078616
725	22.609291	0.032855	0.053459
726	22.609346	0.032549	0.059748
727	22.609180	0.032291	0.050314
728	22.609150	0.032226	0.053459
729	22.609526	0.032599	0.037736
730	22.609003	0.032091	0.056604
731	22.609627	0.032551	0.040881
732	22.610212	0.032989	0.028302
733	22.609064	0.032266	0.059748
734	22.612850	0.035052	0.018868
735	22.610811	0.035186	0.031447
736	22.611603	0.033851	0.037736
737	22.626867	0.037955	0.031447
738	22.627413	0.037825	0.028302
739	22.637106	0.044133	0.034591
740	22.707378	0.045469	0.034591
741	22.654392	0.044428	0.034591
742	22.739058	0.051214	0.034591
743	22.715893	0.049363	0.034591
744	22.729425	0.057399	0.031447
745	22.847399	0.057922	0.031447
746	22.652996	0.049417	0.037736
747	22.752289	0.059237	0.034591
748	22.753799	0.050581	0.037736
749	22.642874	0.045412	0.047170
750	22.640402	0.046700	0.040881
751	22.696291	0.045839	0.034591
752	22.635519	0.040776	0.040881
753	22.644350	0.045440	0.031447
754	22.732834	0.046937	0.028302
755	22.653345	0.045334	0.025157
756	22.723152	0.055210	0.053459
757	22.925798	0.058066	0.047170
758	22.659121	0.048852	0.059748
759	22.720320	0.056687	0.047170
760	22.827719	0.050705	0.037736
761	22.635773	0.044578	0.044025
762	22.697533	0.055593	0.047170
763	22.842390	0.050981	0.050314
764	22.633434	0.043843	0.037736
765	22.700520	0.055852	0.053459
766	22.826595	0.050611	0.044025
767	22.652905	0.047649	0.040881
768	22.702475	0.052315	0.050314
769	22.775728	0.048351	0.044025
770	22.641010	0.045369	0.044025
771	22.689558	0.049448	0.037736
772	22.668409	0.043490	0.022013
773	22.616928	0.037741	0.037736
774	22.618210	0.038023	0.031447
775	22.614225	0.036190	0.022013
776	22.612095	0.036872	0.028302
777	22.623585	0.038264	0.018868
778	22.616581	0.035913	0.031447
779	22.615538	0.037815	0.034591
780	22.633863	0.037791	0.025157
781	22.615242	0.035394	0.040881
782	22.616653	0.037518	0.031447
783	22.618876	0.036657	0.022013
784	22.611473	0.036801	0.040881
785	22.618259	0.036941	0.025157
786	22.619734	0.035607	0.044025
787	22.612688	0.036455	0.022013
788	22.641937	0.039625	0.022013
789	22.629013	0.040334	0.044025
790	22.670261	0.047080	0.031447
791	22.722050	0.046875	0.037736
792	22.659302	0.046886	0.053459
793	22.710161	0.049750	0.037736
794	22.742579	0.047436	0.037736
795	22.647425	0.047953	0.047170
796	22.745531	0.054212	0.037736
797	22.777735	0.048744	0.050314
798	22.644253	0.048020	0.056604
799	22.743967	0.055169	0.050314
800	22.782269	0.048871	0.044025
801	22.643139	0.046859	0.044025
802	22.670492	0.048731	0.056604
803	22.697290	0.044739	0.053459
804	22.632095	0.041185	0.044025
805	22.619865	0.039931	0.059748
806	22.615761	0.037240	0.031447
807	22.614773	0.036188	0.025157
808	22.611904	0.035335	0.018868
809	22.616219	0.035950	0.018868
810	22.611086	0.034869	0.018868
811	22.612297	0.036543	0.015723
812	22.616371	0.035606	0.025157
813	22.613188	0.034705	0.018868
814	22.613642	0.036284	0.015723
815	22.611973	0.034998	0.018868
816	22.611155	0.034746	0.031447
817	22.613411	0.035300	0.015723
818	22.609480	0.032752	0.037736
819	22.609213	0.032546	0.047170
820	22.609808	0.032557	0.066038
821	22.610643	0.033257	0.059748
822	22.616293	0.036090	0.150943
